"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Heatr6",272.311721249571,-0.0074532158478669,0.0547881486972243,0.827800106828785,0.960903323558313
"Ccl3",80.1138511735998,4.48542101726854,0.692704460785337,3.01420470709637e-12,2.28420612613482e-09
"Wfdc18",29.2326425638717,0.0369987722508945,0.0883370892710007,0.216387104657555,0.677402635983665
"Icam4",23.648158805035,-0.0125975535131429,0.078905560975492,0.664181641830082,0.918026957393245
"Ilf2",1533.44397316253,-0.0979670959599494,0.070574970309762,0.0650575343912423,0.432831759419285
"Chtop",2674.32596609922,-0.062407375071877,0.0442339291858962,0.122132234841795,0.558192990003958
"Snapin",1397.74166680241,0.0990641133783758,0.0669802635472659,0.0443481642750286,0.36334029834217
"S100a4",88.204681980652,1.30905382986219,0.402367087573059,3.71752896946175e-05,0.00162206522147451
"S100a3",12.8296270219688,0.0929099726546093,0.166929676783935,0.0134715504576379,0.187566065554178
"S100a5",109.969922922234,-7.38731057032614e-06,0.0832877955936565,0.96100182212307,0.992067665007829
"S100a6",550.20202282081,1.26653602288321,0.300198757492915,1.10708575229137e-06,7.678935218021e-05
"Scn4a",0.495587610185482,-0.00348579856861907,0.0833391684357953,0.584653959445096,NA
"Icam2",65.2904151489536,0.0309461157594845,0.0775328089527034,0.42202464380911,0.818101420748702
"Mapk7",350.313849948095,0.0479045545122715,0.0649308860965212,0.27767120336924,0.730595740906959
"Epn2",1928.96688053497,-0.123815978887216,0.089194339525441,0.0349940323389248,0.322782464823873
"B9d1",215.410392404937,0.0431559752033301,0.0801171656315275,0.297821694636437,0.743902262653623
"Sec24b",798.694653531402,-0.0600953160258902,0.0653457449144913,0.21454827500933,0.675734060369644
"N4bp3",234.416137158887,-0.0436893663782298,0.0746605191307652,0.316845957058521,0.759346130129968
"Rmnd5b",1183.42954733428,-0.0059166533046277,0.0577795269870436,0.777375901505709,0.950398222724782
"Nhp2",876.119288371151,0.0334739668955742,0.0667239916628308,0.491863728742175,0.854146894331701
"Vps9d1",916.112332632537,-0.0256117268336109,0.0605050104769886,0.557311371346323,0.878845478272452
"Zfp276",265.647212367715,0.02149704337528,0.0688775206210509,0.59140386804393,0.891932870845448
"C1ql4",0.184071086486729,-0.000826395534316916,0.0835073694828292,0.946557543449919,NA
"Mfsd10",303.179081420931,0.0698439137870596,0.0788167901881408,0.14314727861973,0.588070003615015
"Luzp1",1027.53441413934,-0.0516746002375897,0.085997438389343,0.225009496711645,0.686409772489834
"Slc13a2",0.241374345470665,-0.00164776225176474,0.0834508903652517,0.773822383857581,NA
"Kctd10",1250.84098924019,0.0050846154864825,0.0535336789569902,0.924354051122532,0.986611988873489
"Poldip2",1846.28114268375,-0.0628823928766112,0.0562378323955074,0.172924279809845,0.630447906344201
"Sebox",57.0169695105723,-0.067606664162146,0.110400288646202,0.0826073852300656,0.476516817732583
"Ift20",1153.6303970579,-0.0163194535542583,0.0656726300326103,0.589680099641819,0.891839158099684
"Col6a1",501.787595358432,-0.0213526387327265,0.0837272630666881,0.205536331511297,0.666699245743314
"Pcbp3",1315.51160498319,-0.0275156538256783,0.0794205833206837,0.431420220599786,0.822611082393644
"Lgals9",252.833896620883,0.959411220828889,0.221763566439463,2.08740264129523e-06,0.000132318134095436
"Araf",3752.62941677418,-0.0446263566551827,0.0708013483956213,0.428736037395258,0.820827831723934
"Cfp",26.2202231067821,0.0188416312122674,0.0786315902400583,0.540768972317191,0.872494834082626
"Timp1",21.0141727611257,2.80999707148426,0.686547276841785,1.40948535205588e-06,9.37739234224929e-05
"Uxt",126.248770264492,0.0281316578797626,0.0729464668801046,0.478333141327734,0.846285497465034
"Cnnm3",157.78560910399,0.0343239579802457,0.0681427663086903,0.429034570158898,0.820827831723934
"Lman2l",747.312277198108,-0.0550765542675762,0.0640464121665695,0.160027226563108,0.614784732351872
"Mcm3ap",602.442451449156,-0.149508026931117,0.115387979964373,0.0225716684557491,0.254193211559326
"Pcnt",209.345564447459,0.000209789082128628,0.072520632953238,0.996724856585067,0.999176824251943
"Ftcd",1.10364602654786,0.00622389602692555,0.0832173166937692,0.516413191045762,0.864450927138157
"Mxd1",422.7664601723,-0.0727868721183223,0.0837721754041682,0.154181346669478,0.605372235291786
"Gmcl1",394.219613196434,0.0590643064232465,0.106624584269975,0.0748214562716024,0.456869426989567
"Snrnp27",670.932107768489,-0.0401599909221272,0.0745923972902011,0.346636137850955,0.778183636572434
"Oas1c",13.7918748109664,0.0334740543682061,0.0872187264197191,0.239125205248609,0.698318556033872
"Oas1h",0.141816065941724,-0.000618145612086788,0.0834769989930303,0.932464815003125,NA
"Ocrl",813.464980971371,-0.131710771388286,0.090722376354821,0.0321948191716769,0.308597555809821
"Calm1",48267.4889351349,-0.0340924724893861,0.0577221551659915,0.425153990425586,0.818381776777075
"Agpat3",1315.84237496127,0.00490442736794498,0.0613056169903668,0.859836494188469,0.968045062010055
"Slc26a3",3.07046566705672,-0.0252495681665668,0.0878021035707787,0.089791155157785,0.49338650630885
"Sema6b",481.09706617261,0.044567161223384,0.0916373220446011,0.178958185308846,0.63929646035502
"Uhrf1",16.3973278657354,0.031397245699114,0.0869876527864047,0.249846694333276,0.705631381767991
"Dpp9",978.581065040112,-0.00513867152993616,0.060839011655881,0.90116912192671,0.979451013734584
"Ramp2",517.804122447269,0.0123867656839732,0.0678161544756153,0.648913796194645,0.912378186645685
"Lsr",200.062752283173,-0.0208512589162147,0.0734056500665163,0.600604835033177,0.895663131184827
"Gramd1a",1541.80133711716,0.0774662454884825,0.0860187148959305,0.121082086828596,0.556514243993669
"Hpn",9.85309494319925,0.618515153339775,0.364310891456019,0.00235593680553686,0.0537624779023511
"Gabrg1",550.036830235669,-0.0484615846873687,0.0929438421350086,0.195164130057568,0.655120997767146
"Ckb",43135.1909645826,0.0272295690419296,0.0641463712048527,0.524909161618142,0.866950012920897
"Sp1",90.5900060435132,0.069970054449481,0.0830893121975811,0.150502487166937,0.599697355884318
"Itgb7",18.3486929816278,0.0845122354706489,0.142807304933809,0.0259256119255221,0.275429452579336
"Myg1",582.477924746322,-0.02886165980325,0.0634798676944365,0.514611460965492,0.863323759173846
"Rarg",102.771073758276,0.00635392843860656,0.0649077158975264,0.872307348955049,0.971494859464756
"Pfdn5",2514.57916258517,0.0220240586540252,0.0723367045736395,0.575219119315644,0.88489720028452
"Efnb2",224.500386728069,-0.0210887596907674,0.0777524500402288,0.53468005565863,0.8709685823492
"Rrp15",155.113511848317,0.061556600321337,0.0709166667493684,0.178358413785121,0.638653538769254
"Rnd2",571.812797553048,-0.00691766372950507,0.0736061918081132,0.899265521157417,0.979135126958924
"Srr",1701.22961239467,-0.126800400768252,0.0651426759632936,0.0154701570936723,0.203240636083823
"Sync",14.0564484670371,0.000496518822988373,0.0787366581592437,0.981054385921585,0.997005090345211
"Fndc5",473.408066415639,-0.0123543091256066,0.0710823660065898,0.692702239964315,0.929140370069105
"Acp5",11.4458339455261,-0.0104863930920737,0.0833446166745978,0.442191815911045,0.827673765196646
"Cnn1",11.0695029448926,0.0208517940945738,0.0846051496966328,0.275888669681201,0.730100245814123
"Fbxo9",2180.3828312183,-0.0522036252684422,0.0638821467638345,0.2556907511152,0.71323767612101
"Vps50",1191.34303497287,-0.0740273541284199,0.0737381453244946,0.128282672347408,0.567186680503426
"Hars1",1591.70811066607,-0.0571070460712135,0.0565672690826382,0.244462657915101,0.702236159224281
"Zmat2",3134.54855437405,-0.0809658059636678,0.0711523109574744,0.107353729446104,0.534308351461811
"Ube2c",9.05019532313055,0.0542863558811356,0.108911500303581,0.0113362825653692,0.169302335171285
"Smg5",1022.09780669268,-0.168358936776159,0.0872134104497494,0.00695866812467553,0.120666266417246
"Cct3",2782.37153886559,-0.0163029845521085,0.059649784344563,0.691162415395162,0.92864457251317
"Glmp",976.214719080729,0.306048941666194,0.0959897077024422,0.000100470035978974,0.0038021993715426
"Mef2d",3197.29743663885,0.0405206453326735,0.0805401779561932,0.313330817225078,0.757116243147378
"Tmem79",7.07319438856181,0.00873306667129894,0.0801254620630854,0.699376608263486,0.931413726324643
"Snd1",1276.96597007166,-0.0552470625887941,0.0559153294295732,0.152995591345818,0.603735071197654
"Col18a1",90.1047022783072,-0.0252086524078251,0.0846494343718083,0.320804693535921,0.763369271254164
"Slc19a1",319.696095235508,-0.0287119009598201,0.0649199191024044,0.486656632580205,0.850551840550314
"Kpnb1",1126.42111041091,-0.0622120217160105,0.0625188426291807,0.127982280647738,0.566658060609504
"Npepps",1682.15757267665,-0.0977053393931428,0.0590730483135139,0.0406090086887918,0.345261277441743
"Tbx21",17.7075392808842,0.00726439674796031,0.0834119552681893,0.406398539667146,0.811162729014125
"Mrpl10",1325.39404672924,-0.0421945470038652,0.0593517284642887,0.368308588843401,0.793159226938495
"Cyp51",1213.55759638295,0.00522691327152018,0.0563146401577351,0.919677550059408,0.985029648566399
"Tcf25",10897.4458377165,-0.114621482670726,0.0531447821594187,0.00622201405230917,0.11162449738498
"Tubb6",69.5765325727653,0.792588245511567,0.281153924700126,0.000167766067134394,0.00582712580214134
"Def8",698.801493219285,-0.0645753873048339,0.0551569140440874,0.138676695930301,0.581693304293862
"Meox1",23.393856694925,-0.0581365577473397,0.0961996576579489,0.147163875748029,0.59428059539374
"Sost",1.56008584047258,0.0033268959216948,0.0832228826843485,0.691124338132203,0.92864457251317
"Nkx2-1",15.0248641924437,0.0152166049819267,0.0845624114365098,0.288077604729797,0.738558342929139
"Pax9",0.199721949235917,0.0024569113766812,0.083530380856438,0.76035974121046,NA
"Irx2",2.39892565904521,-0.00682217404339937,0.0836705061622795,0.334399354099216,0.771101287772592
"Col1a1",197.337803823153,-0.000854109235115728,0.082075080146518,0.953388173413658,0.991692655376691
"Itga3",239.579179459082,-0.109881716703204,0.0997149701320806,0.0504693268318441,0.386255704289242
"Sgca",5.72536889339021,0.0189807305698403,0.083307156837883,0.39289145894541,0.803505101079388
"Dlx3",1.86923357996777,-0.0199013002725717,0.086189998030037,0.0873969271006638,0.489062745570659
"Foxm1",9.19326386896165,0.02266246896025,0.0839563446878094,0.350584312614277,0.780063768901892
"Itfg2",404.549189992605,-0.0180489513694209,0.0528718422998274,0.596259818930404,0.894177074943311
"Nrip2",367.195909626611,-0.0118026272871228,0.0706030838954807,0.776447972096504,0.95038464156448
"Tulp3",136.570675911023,-0.0297613539225621,0.0698534208680702,0.479338759807961,0.846423759917349
"Gtf2h4",316.986401187598,-0.0280336869387821,0.0616135911198487,0.504903337033768,0.859020937595862
"Tubb5",10088.177539525,-0.0294816726148264,0.0552290612811582,0.49202572754363,0.854146894331701
"Ell2",322.25753548986,0.0601247168358426,0.104206330677626,0.167564710186075,0.623834566763902
"Jup",1107.63006672335,0.0232668235241874,0.0668562636847834,0.663052366821748,0.917483940147613
"Fkbp10",176.974052684057,0.134548260542803,0.110103214373885,0.0292009105615963,0.292004440294171
"Klhl10",5.96971563860109,-0.0183827941318701,0.0816370552879185,0.446869488664878,0.830563722170883
"Nom1",418.694959846777,-0.0286674346750463,0.0500026373751643,0.476333304086967,0.845645402152216
"Ergic1",810.68147843961,0.0141898458857883,0.0545860190902038,0.747511653090943,0.941808135314252
"Tnk1",1.45719859212782,-0.00286383884441542,0.0831184826366884,0.741337466667831,0.940680839846074
"Acap1",2.86935800019012,0.0400270583678468,0.0969292172872784,0.0117919972029241,0.172831179825302
"Tcea3",15.6634626567634,-0.00770647201035136,0.0817274403068425,0.691638694035864,0.92870434854803
"Ifrd1",745.53830405947,-0.00443403671702966,0.0618091060955966,0.993831274313471,0.999014711703994
"Stk38l",441.491190701015,-0.0149108262758917,0.0524305855849118,0.745748577612452,0.94146797484447
"Brpf1",332.167910904749,0.0658217510188388,0.0976444302608766,0.132217762125965,0.572525489888904
"Akr1b1",916.430295941297,0.112339698731795,0.0854341635929888,0.0427072987429862,0.356430593304921
"Hoxc6",0.102624302119091,-0.000568025505054583,0.0835098717141438,0.800421698853969,NA
"Gstt1",257.054291877577,0.0149783793733403,0.0708262323624046,0.712996255093341,0.934714456323895
"Gstt3",134.559177178064,0.00343529194280065,0.073598492209008,0.925560126483875,0.987189478472782
"Ddt",640.883220117573,-0.0143992930402822,0.0689725854739161,0.717355847008803,0.935850772592833
"Tat",1.17174445847839,-0.012065332791641,0.0840638563155808,0.273180288307621,0.728670976067356
